Crash Date/Time,Weather,Latitude,Longitude,Vehicle Damage Extent,Vehicle Year,Vehicle Make,Vehicle Model,Driver Substance Abuse,Injury Severity
7/13/2023 11:10,CLEAR,38.9945885,-77.03590067,DISABLING,2021,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/13/2023 11:10,CLEAR,38.9945885,-77.03590067,DISABLING,2004,TOYOTA,SOLERA,NONE DETECTED,POSSIBLE INJURY
7/13/2023 10:49,CLEAR,39.1397428,-77.19885618,DISABLING,2011,BMW,328I,NONE DETECTED,NO APPARENT INJURY
7/13/2023 10:35,CLEAR,39.15697668,-77.22112836,NO DAMAGE,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/13/2023 9:03,CLEAR,39.11163466,-77.15732511,UNKNOWN,2017,TOYOTA,RAV4,N/A,NO APPARENT INJURY
7/13/2023 8:00,CLEAR,39.171037,-77.26362467,DISABLING,2007,CADILLAC,DTS,NONE DETECTED,SUSPECTED MINOR INJURY
7/13/2023 8:00,CLEAR,39.171037,-77.26362467,DISABLING,2013,TOYOTA,RAV4,NONE DETECTED,SUSPECTED MINOR INJURY
7/13/2023 7:35,CLEAR,39.015991,-76.977486,SUPERFICIAL,2003,CHEVROLET,SILVERADO,NONE DETECTED,NO APPARENT INJURY
7/13/2023 7:35,CLEAR,39.015991,-76.977486,SUPERFICIAL,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/13/2023 7:35,CLEAR,39.015991,-76.977486,SUPERFICIAL,2022,TOYT,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/13/2023 0:26,CLEAR,39.0464,-76.986862,DISABLING,2016,BMW,528I,NONE DETECTED,SUSPECTED MINOR INJURY
7/13/2023 0:26,CLEAR,39.0464,-76.986862,DESTROYED,2017,TOYOTA,CAMRY,NONE DETECTED,POSSIBLE INJURY
7/12/2023 23:20,CLEAR,39.14128767,-77.15190433,DISABLING,2021,KIA,FORTE,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 23:20,CLEAR,39.14128767,-77.15190433,DISABLING,2002,CHEVROLET,ASTRO VAN,NONE DETECTED,NO APPARENT INJURY
7/12/2023 22:44,CLEAR,39.04790833,-77.11335,SUPERFICIAL,2022,HONDA,SPORT UTILITY,NONE DETECTED,NO APPARENT INJURY
7/12/2023 22:44,CLEAR,39.04790833,-77.11335,FUNCTIONAL,2015,TOYOTA,4S,NONE DETECTED,NO APPARENT INJURY
7/12/2023 20:28,CLEAR,39.0081125,-77.02015683,DISABLING,2014,SUBA,SW,NONE DETECTED,NO APPARENT INJURY
7/12/2023 18:41,CLEAR,39.02557833,-77.12565,SUPERFICIAL,2014,MERZ,SD,NONE DETECTED,NO APPARENT INJURY
7/12/2023 18:10,CLEAR,39.076505,-77.13831,DISABLING,2010,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/12/2023 18:10,CLEAR,39.076505,-77.13831,DISABLING,2013,BMW,328I,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 17:33,CLEAR,39.10527333,-77.08598167,DISABLING,2009,MERCEDEZ,4S,NONE DETECTED,NO APPARENT INJURY
7/12/2023 17:33,CLEAR,39.10527333,-77.08598167,DISABLING,2010,TOYT,SD,NONE DETECTED,NO APPARENT INJURY
7/12/2023 17:18,CLEAR,39.10652683,-77.149292,DISABLING,2014,TOYOTA,COROLLA,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 17:18,CLEAR,39.10652683,-77.149292,FUNCTIONAL,2002,MERZ,ML320,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 17:18,CLEAR,39.10652683,-77.149292,DISABLING,2010,CHRYSLER,300,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 16:18,CLEAR,39.08829226,-76.99941895,DISABLING,2019,NISSAN,PATHFINDER,NONE DETECTED,NO APPARENT INJURY
7/12/2023 16:18,CLEAR,39.08829226,-76.99941895,DESTROYED,2020,NISSAN,ROGUE,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 15:03,CLEAR,39.22857167,-77.273835,FUNCTIONAL,2006,TOYOTA,RAV4,UNKNOWN,NO APPARENT INJURY
7/12/2023 14:35,CLEAR,39.05040583,-77.0515655,FUNCTIONAL,2011,FORD,RANGER,NONE DETECTED,NO APPARENT INJURY
7/12/2023 14:35,CLEAR,39.05040583,-77.0515655,SUPERFICIAL,2002,CHEVROLET,VENTURE,NONE DETECTED,NO APPARENT INJURY
7/12/2023 13:54,CLEAR,39.1747453,-77.20766656,SUPERFICIAL,2013,THOMAS,BUS,N/A,NO APPARENT INJURY
7/12/2023 13:02,CLEAR,39.1595155,-77.21056917,SUPERFICIAL,2010,TOYT,SD,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 13:02,CLEAR,39.1595155,-77.21056917,SUPERFICIAL,2019,FORD,F150,NONE DETECTED,NO APPARENT INJURY
7/12/2023 11:30,CLEAR,39.15958802,-77.38317428,DISABLING,2009,VW,RABBIT,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 11:30,CLEAR,39.15958802,-77.38317428,DESTROYED,2013,HYUNDAI,ELANTRA,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 11:08,CLEAR,39.12620398,-77.18281052,FUNCTIONAL,2017,FORD,TRUCK,NONE DETECTED,NO APPARENT INJURY
7/12/2023 11:08,CLEAR,39.12620398,-77.18281052,DISABLING,2007,HONDA,PILOT,NONE DETECTED,POSSIBLE INJURY
7/12/2023 10:56,CLEAR,39.171037,-77.26362467,NO DAMAGE,2015,THOMAS,SCHOOL BUS,NONE DETECTED,NO APPARENT INJURY
7/12/2023 10:56,CLEAR,39.171037,-77.26362467,NO DAMAGE,2006,MERCURY,GRAND MARQUIS,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:46,CLEAR,39.15255167,-77.17279167,DISABLING,2019,VOLKSWAGON,JETTA,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:46,CLEAR,39.15255167,-77.17279167,FUNCTIONAL,2020,NISSAN,NV3500,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:46,CLEAR,39.15255167,-77.17279167,DISABLING,2017,FORD,F150,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:10,CLEAR,39.00098,-77.11534833,DISABLING,2019,TOYOTA,RAV4,NONE DETECTED,POSSIBLE INJURY
7/12/2023 9:04,CLEAR,39.09947809,-77.10072906,SUPERFICIAL,2020,SUBARU,IMPREZA,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:04,CLEAR,39.09947809,-77.10072906,SUPERFICIAL,2017,JEEP,UT,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:04,CLEAR,39.09947809,-77.10072906,FUNCTIONAL,2017,VOLK,SD,NONE DETECTED,NO APPARENT INJURY
7/12/2023 9:04,CLEAR,39.09947809,-77.10072906,FUNCTIONAL,2015,CHRY,4S,NONE DETECTED,NO APPARENT INJURY
7/12/2023 8:27,CLEAR,39.03651264,-77.05050181,FUNCTIONAL,2014,CHEVY,CG,NONE DETECTED,NO APPARENT INJURY
7/12/2023 8:27,CLEAR,39.03651264,-77.05050181,FUNCTIONAL,2009,HONDA,FITT,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 8:19,CLEAR,39.08372042,-77.13618104,SUPERFICIAL,2018,PTRP,TK,NONE DETECTED,NO APPARENT INJURY
7/12/2023 8:07,CLEAR,39.13377798,-77.12233117,SUPERFICIAL,2002,DODGE,PK,N/A,NO APPARENT INJURY
7/12/2023 8:07,CLEAR,39.13377798,-77.12233117,DISABLING,2015,TOYOTA,TACOMA,N/A,NO APPARENT INJURY
7/12/2023 7:19,CLEAR,39.05629367,-77.08280583,DISABLING,2018,TOYOTA,RAV4,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 7:19,CLEAR,39.05629367,-77.08280583,DISABLING,2012,CHEV,CRUZ,NONE DETECTED,SUSPECTED MINOR INJURY
7/12/2023 0:18,CLEAR,39.02242,-77.10302667,DESTROYED,2017,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/12/2023 0:18,CLEAR,39.02242,-77.10302667,DESTROYED,2021,VOLKSWAGEN,TIGUAN,NONE DETECTED,NO APPARENT INJURY
7/11/2023 22:11,CLEAR,39.09342309,-77.14743525,DISABLING,2009,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/11/2023 21:05,CLEAR,38.98855833,-77.09876333,FUNCTIONAL,2023,NISSAN,SENTRA,NONE DETECTED,NO APPARENT INJURY
7/11/2023 20:37,CLEAR,39.16345195,-77.2804412,FUNCTIONAL,2019,TOYOTA,COROLLA,UNKNOWN,NO APPARENT INJURY
7/11/2023 19:52,CLEAR,39.01355117,-77.016131,DISABLING,2021,TOYOTA,SD,N/A,POSSIBLE INJURY
7/11/2023 19:09,CLEAR,39.18336667,-77.25703167,FUNCTIONAL,2020,JEEP,GLADIATOR,NONE DETECTED,NO APPARENT INJURY
7/11/2023 19:09,CLEAR,39.18336667,-77.25703167,DISABLING,2010,SUBA,SW,NONE DETECTED,NO APPARENT INJURY
7/11/2023 18:51,CLEAR,39.044315,-77.14550167,FUNCTIONAL,2018,HONDA,CRV,NONE DETECTED,NO APPARENT INJURY
7/11/2023 18:51,CLEAR,39.044315,-77.14550167,FUNCTIONAL,2012,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/11/2023 18:11,CLEAR,39.15167,-77.31139,SUPERFICIAL,2010,HONDA,ELEMENT,N/A,NO APPARENT INJURY
7/11/2023 17:21,CLEAR,39.04480321,-77.11049668,SUPERFICIAL,2018,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/11/2023 17:21,CLEAR,39.04480321,-77.11049668,FUNCTIONAL,2021,HONDA,PILOT,NONE DETECTED,POSSIBLE INJURY
7/11/2023 17:21,CLEAR,39.04480321,-77.11049668,DISABLING,2017,HONDA,PILOT,NONE DETECTED,NO APPARENT INJURY
7/11/2023 16:13,CLEAR,39.07988167,-77.07374833,FUNCTIONAL,2022,CHRYSLER,PACIFICA,NONE DETECTED,NO APPARENT INJURY
7/11/2023 16:13,CLEAR,39.07988167,-77.07374833,FUNCTIONAL,2015,FORD,FIESTA,NONE DETECTED,NO APPARENT INJURY
7/11/2023 15:30,CLEAR,39.10335286,-77.20625728,DISABLING,2011,HONDA,PILOT,N/A,NO APPARENT INJURY
7/11/2023 15:30,CLEAR,39.10335286,-77.20625728,FUNCTIONAL,2018,MERZ,SD,N/A,NO APPARENT INJURY
7/11/2023 15:30,CLEAR,39.10335286,-77.20625728,FUNCTIONAL,2008,HOND,PILOT,N/A,NO APPARENT INJURY
7/11/2023 15:03,CLEAR,39.1096645,-77.16024433,FUNCTIONAL,2001,HONDA,ODISSEY,N/A,NO APPARENT INJURY
7/11/2023 15:03,CLEAR,39.1096645,-77.16024433,FUNCTIONAL,2011,TOYOTA,COROLLA,N/A,NO APPARENT INJURY
7/11/2023 14:30,CLEAR,38.9831755,-77.01527383,DISABLING,2014,NISSAN,ROGUE,NONE DETECTED,NO APPARENT INJURY
7/11/2023 14:30,CLEAR,38.9831755,-77.01527383,DISABLING,2019,TOYOTA,HIGHLANDER,NONE DETECTED,NO APPARENT INJURY
7/11/2023 13:54,CLEAR,39.10284798,-77.22172115,DISABLING,2006,BWM,328I,N/A,NO APPARENT INJURY
7/11/2023 13:54,CLEAR,39.10284798,-77.22172115,SUPERFICIAL,2018,NISSAN,ROGUE,N/A,SUSPECTED MINOR INJURY
7/11/2023 13:38,N/A,38.99281512,-77.02658523,SUPERFICIAL,2011,TOYT,SD,N/A,NO APPARENT INJURY
7/11/2023 13:38,N/A,38.99281512,-77.02658523,SUPERFICIAL,2020,NFLY,BUS,N/A,NO APPARENT INJURY
7/11/2023 13:14,CLEAR,39.05569667,-77.14970933,DISABLING,2020,HONDA,CIVIC,NONE DETECTED,SUSPECTED MINOR INJURY
7/11/2023 13:14,CLEAR,39.05569667,-77.14970933,DISABLING,2022,VOLVO,XC60,NONE DETECTED,POSSIBLE INJURY
7/11/2023 12:35,CLEAR,39.05307667,-77.05085,DISABLING,2005,HOND,SD,NONE DETECTED,NO APPARENT INJURY
7/11/2023 12:35,CLEAR,39.05307667,-77.05085,DISABLING,2018,DODG,UT,NONE DETECTED,NO APPARENT INJURY
7/11/2023 12:30,N/A,39.00108167,-77.03342333,DISABLING,2018,BMW,X4,N/A,NO APPARENT INJURY
7/11/2023 12:30,N/A,39.00108167,-77.03342333,FUNCTIONAL,2018,DODGE,SPRINTER,N/A,NO APPARENT INJURY
7/11/2023 11:59,CLEAR,39.15640745,-77.16566817,SUPERFICIAL,2004,INTERNATIONAL,DS,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:59,CLEAR,39.15640745,-77.16566817,SUPERFICIAL,2021,JEEP,UT,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:50,CLEAR,39.18304333,-77.26398,FUNCTIONAL,2009,VOLK,BEETLE,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:50,CLEAR,39.18304333,-77.26398,DISABLING,2014,JEEP,PATRIOT,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:40,CLEAR,39.28805483,-77.20661832,FUNCTIONAL,2005,CHEV,COLORADO,NONE DETECTED,POSSIBLE INJURY
7/11/2023 11:40,CLEAR,39.28805483,-77.20661832,DISABLING,2009,TOYT,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:30,CLEAR,39.02607631,-77.01109649,SUPERFICIAL,2020,TOYOTA,4DR,NONE DETECTED,POSSIBLE INJURY
7/11/2023 11:30,CLEAR,39.02607631,-77.01109649,SUPERFICIAL,2018,FORD,FUSION,NONE DETECTED,NO APPARENT INJURY
7/11/2023 11:00,CLEAR,39.0515482,-76.95672651,SUPERFICIAL,2011,HYUNDAI,SONATA,UNKNOWN,NO APPARENT INJURY
7/11/2023 11:00,CLEAR,39.0515482,-76.95672651,SUPERFICIAL,2019,HYUNDAI,SUV,NONE DETECTED,NO APPARENT INJURY
7/11/2023 10:45,CLEAR,39.1390569,-77.180085,SUPERFICIAL,2015,DODGE,GRAND CARAVAN,UNKNOWN,NO APPARENT INJURY
7/11/2023 10:45,CLEAR,39.1390569,-77.180085,SUPERFICIAL,2016,CHEVROLET,TAHOE,UNKNOWN,NO APPARENT INJURY
7/11/2023 10:37,CLEAR,39.06424034,-77.12621778,DESTROYED,2016,FORD,SD,NONE DETECTED,SUSPECTED MINOR INJURY
7/11/2023 10:37,CLEAR,39.06424034,-77.12621778,DESTROYED,1994,GEO,PRISM,NONE DETECTED,NO APPARENT INJURY
7/11/2023 9:50,CLOUDY,39.02469383,-77.14203633,SUPERFICIAL,2014,AUDI,Q5,NONE DETECTED,SUSPECTED MINOR INJURY
7/11/2023 9:50,CLOUDY,39.02469383,-77.14203633,DISABLING,2012,FORD,FOCUS,NONE DETECTED,NO APPARENT INJURY
7/11/2023 9:50,CLOUDY,39.02469383,-77.14203633,FUNCTIONAL,2010,TOYOTA,PRIUS,NONE DETECTED,NO APPARENT INJURY
7/11/2023 9:40,CLEAR,39.06646083,-77.03014933,DESTROYED,2012,TOYOTA,PRIUS,NONE DETECTED,POSSIBLE INJURY
7/11/2023 9:40,CLEAR,39.06646083,-77.03014933,FUNCTIONAL,2016,HONDA,PILOT,NONE DETECTED,NO APPARENT INJURY
7/11/2023 9:08,CLEAR,39.0039,-77.02340333,DISABLING,2020,ACURA,ILX,NONE DETECTED,SUSPECTED MINOR INJURY
7/11/2023 9:08,CLEAR,39.0039,-77.02340333,FUNCTIONAL,2018,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/11/2023 8:00,CLEAR,39.14173333,-77.22694667,DISABLING,2012,TOYOTA,CAMRY,NONE DETECTED,POSSIBLE INJURY
7/11/2023 7:40,CLEAR,38.99449791,-77.02733407,FUNCTIONAL,2016,GILL,BUS,NONE DETECTED,NO APPARENT INJURY
7/11/2023 7:40,CLEAR,38.99449791,-77.02733407,FUNCTIONAL,2023,CHEVY,SILVERADO,NONE DETECTED,NO APPARENT INJURY
7/11/2023 6:50,CLEAR,39.07730153,-77.13925702,SUPERFICIAL,2019,CHEVROLET,CRUZE,NONE DETECTED,NO APPARENT INJURY
7/11/2023 6:50,CLEAR,39.07730153,-77.13925702,UNKNOWN,2009,KAWASAKI,MC,N/A,NO APPARENT INJURY
7/11/2023 5:10,CLEAR,39.107295,-77.18047333,FUNCTIONAL,2018,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/11/2023 3:58,CLEAR,39.23985335,-77.26367423,DISABLING,2005,HONDA,4S,ALCOHOL PRESENT,NO APPARENT INJURY
7/10/2023 23:52,N/A,39.05879123,-77.12639274,DISABLING,2008,HOND,UT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 19:56,CLEAR,39.10263292,-77.33326783,DISABLING,2017,LINCOLN,MKC,NONE DETECTED,NO APPARENT INJURY
7/10/2023 19:15,CLEAR,39.21552826,-77.2530279,SUPERFICIAL,2019,ACCURA,UT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 19:12,CLEAR,39.01538,-77.04256167,DISABLING,2020,TOYT,SD,NONE DETECTED,NO APPARENT INJURY
7/10/2023 19:12,CLEAR,39.01538,-77.04256167,SUPERFICIAL,2009,CHEVY,TK,NONE DETECTED,POSSIBLE INJURY
7/10/2023 17:34,CLEAR,39.14159556,-77.22789062,SUPERFICIAL,2009,HYUNDAI,SONATA,NONE DETECTED,NO APPARENT INJURY
7/10/2023 17:34,CLEAR,39.14159556,-77.22789062,SUPERFICIAL,2016,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/10/2023 17:06,CLEAR,39.24068941,-77.23497589,DISABLING,2012,HINO,BOX TRUCK,NONE DETECTED,NO APPARENT INJURY
7/10/2023 17:06,CLEAR,39.24068941,-77.23497589,DISABLING,2011,FORD,F250,NONE DETECTED,NO APPARENT INJURY
7/10/2023 16:30,N/A,39.140465,-77.211445,SUPERFICIAL,2018,MCIN,BUS,NONE DETECTED,NO APPARENT INJURY
7/10/2023 16:30,N/A,39.140465,-77.211445,SUPERFICIAL,2019,HYUNDAI,ELANTRA,NONE DETECTED,NO APPARENT INJURY
7/10/2023 16:20,CLEAR,38.9993085,-77.0260045,DISABLING,2008,COOPER,MINI,N/A,NO APPARENT INJURY
7/10/2023 16:20,CLEAR,38.9993085,-77.0260045,SUPERFICIAL,2015,MAZD,4S,N/A,NO APPARENT INJURY
7/10/2023 15:26,CLEAR,39.0159464,-77.03658755,FUNCTIONAL,2016,HONDA,4S,NONE DETECTED,NO APPARENT INJURY
7/10/2023 15:26,CLEAR,39.0159464,-77.03658755,SUPERFICIAL,2013,FORD,BU,NONE DETECTED,NO APPARENT INJURY
7/10/2023 15:25,CLEAR,39.00882833,-77.04223833,DISABLING,2008,CADI,UT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 15:25,CLEAR,39.00882833,-77.04223833,FUNCTIONAL,2015,TOYT,UT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 14:59,CLEAR,39.1215332,-77.16107857,SUPERFICIAL,2006,TOYOTA,HIGHLANDER,N/A,NO APPARENT INJURY
7/10/2023 14:45,CLEAR,39.05832333,-76.96825167,SUPERFICIAL,2020,NOVA,ARCTIC BUS,NONE DETECTED,NO APPARENT INJURY
7/10/2023 14:45,CLEAR,39.05832333,-76.96825167,SUPERFICIAL,2006,CHVROLET,EXPRESS,NONE DETECTED,NO APPARENT INJURY
7/10/2023 13:59,CLEAR,39.07817,-77.08085283,DESTROYED,2011,TOYOTA,HIGHLANDER,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 13:59,CLEAR,39.07817,-77.08085283,DESTROYED,2015,CHEVROLET,CAMARO,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 13:55,CLEAR,39.26616192,-77.16836611,DISABLING,2004,FORD,F550,NONE DETECTED,NO APPARENT INJURY
7/10/2023 13:55,CLEAR,39.26616192,-77.16836611,DISABLING,2017,TOYOTA,PRIUS 2H,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 13:05,CLEAR,39.0436305,-77.05187917,FUNCTIONAL,2008,TOYOTA,HIGHLANDER,NONE DETECTED,POSSIBLE INJURY
7/10/2023 13:05,CLEAR,39.0436305,-77.05187917,DISABLING,2012,TOYT,4H,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 13:05,CLEAR,39.0436305,-77.05187917,FUNCTIONAL,2005,CHRYS,300,NONE DETECTED,NO APPARENT INJURY
7/10/2023 13:00,N/A,39.02363255,-77.04431354,SUPERFICIAL,2012,TOYOTA,4D,UNKNOWN,NO APPARENT INJURY
7/10/2023 12:45,CLEAR,39.15726833,-77.07294833,SUPERFICIAL,2017,HYUNDAI,SUV,UNKNOWN,NO APPARENT INJURY
7/10/2023 12:45,CLEAR,39.15726833,-77.07294833,SUPERFICIAL,2016,CADILAC,SUV,N/A,NO APPARENT INJURY
7/10/2023 9:46,CLOUDY,38.96985533,-77.13118017,FUNCTIONAL,1996,MACK,DUMP TRUCK,NONE DETECTED,POSSIBLE INJURY
7/10/2023 9:46,CLOUDY,38.96985533,-77.13118017,DISABLING,2004,FORD,RANGER,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 9:26,CLOUDY,38.97348167,-77.178765,SUPERFICIAL,2010,FORD,FUSION,NONE DETECTED,NO APPARENT INJURY
7/10/2023 9:26,CLOUDY,38.97348167,-77.178765,FUNCTIONAL,2004,VOLVO,S60,NONE DETECTED,POSSIBLE INJURY
7/10/2023 9:26,CLOUDY,38.97348167,-77.178765,SUPERFICIAL,2020,FORD,F450,NONE DETECTED,NO APPARENT INJURY
7/10/2023 9:10,CLOUDY,39.11642667,-76.966435,DISABLING,2019,HONDA,CRV,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 9:10,CLOUDY,39.11642667,-76.966435,DISABLING,2007,HOND,CP,NONE DETECTED,SUSPECTED MINOR INJURY
7/10/2023 9:10,CLOUDY,39.11642667,-76.966435,FUNCTIONAL,2018,PTRB,DUMP TRUCK,NONE DETECTED,NO APPARENT INJURY
7/10/2023 9:00,CLEAR,38.99272167,-76.99155667,DISABLING,2007,HOND,HB,NONE DETECTED,NO APPARENT INJURY
7/10/2023 9:00,CLEAR,38.99272167,-76.99155667,FUNCTIONAL,2007,LEXUS,IS 250,NONE DETECTED,NO APPARENT INJURY
7/10/2023 8:30,CLEAR,39.12822175,-77.2019276,FUNCTIONAL,2003,BMW,X5,UNKNOWN,NO APPARENT INJURY
7/10/2023 8:22,CLEAR,39.19125167,-77.24861333,FUNCTIONAL,2013,TOYT,4S,NONE DETECTED,POSSIBLE INJURY
7/10/2023 8:22,CLEAR,39.19125167,-77.24861333,FUNCTIONAL,2018,JEEP,UT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 7:40,CLOUDY,39.17738333,-77.18946167,DESTROYED,2019,ACURA,RDX,NONE DETECTED,NO APPARENT INJURY
7/10/2023 7:40,CLOUDY,39.17738333,-77.18946167,DISABLING,2012,HONDA,PILOT,NONE DETECTED,NO APPARENT INJURY
7/10/2023 7:40,CLOUDY,39.17738333,-77.18946167,DESTROYED,2022,TOYT,PK,NONE DETECTED,NO APPARENT INJURY
7/10/2023 6:49,CLEAR,39.18633113,-77.25988706,FUNCTIONAL,2023,RAM,3500 PRO MASTER,NONE DETECTED,NO APPARENT INJURY
7/10/2023 6:49,CLEAR,39.18633113,-77.25988706,FUNCTIONAL,2022,KIA,TELURIDE,NONE DETECTED,POSSIBLE INJURY
7/10/2023 6:45,N/A,39.122705,-77.00130833,DISABLING,2002,DODGE,INTREPID,UNKNOWN,SUSPECTED MINOR INJURY
7/10/2023 3:58,CLEAR,39.071595,-77.066925,SUPERFICIAL,2006,HOND,UT,NONE DETECTED,NO APPARENT INJURY
7/9/2023 20:43,CLEAR,39.20674619,-77.38473904,DISABLING,2007,SUZUKI,GSX-R 600,NONE DETECTED,FATAL INJURY
7/9/2023 18:28,CLEAR,39.06221938,-77.11627031,SUPERFICIAL,2020,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/9/2023 18:28,CLEAR,39.06221938,-77.11627031,SUPERFICIAL,2010,TOYOTA,COROLLA,UNKNOWN,NO APPARENT INJURY
7/9/2023 18:23,CLOUDY,38.99829167,-77.00328,FUNCTIONAL,2009,GILL,BUS,NONE DETECTED,NO APPARENT INJURY
7/9/2023 18:23,CLOUDY,38.99829167,-77.00328,FUNCTIONAL,2009,NISS,ROGUE,NONE DETECTED,NO APPARENT INJURY
7/9/2023 18:11,CLEAR,39.20887453,-77.24730134,DISABLING,2017,TOYOTA,PRIUS,NONE DETECTED,SUSPECTED MINOR INJURY
7/9/2023 18:11,CLEAR,39.20887453,-77.24730134,DESTROYED,2021,YAMAHA,MT09,UNKNOWN,FATAL INJURY
7/9/2023 18:01,CLEAR,39.11095568,-76.95029013,DISABLING,2007,HYUNDAI,TIBURON,UNKNOWN,NO APPARENT INJURY
7/9/2023 16:30,CLOUDY,39.07702269,-77.13916801,SUPERFICIAL,2020,CHEVROLET,SILVARADO,UNKNOWN,NO APPARENT INJURY
7/9/2023 16:30,CLOUDY,38.98427833,-76.98798,SUPERFICIAL,2016,FORD,EXP,N/A,SUSPECTED SERIOUS INJURY
7/9/2023 16:30,CLOUDY,38.98427833,-76.98798,UNKNOWN,2007,FORD,ESCAPE,N/A,NO APPARENT INJURY
7/9/2023 16:30,CLOUDY,39.07702269,-77.13916801,SUPERFICIAL,2015,ACUR,4S,N/A,NO APPARENT INJURY
7/9/2023 16:24,RAINING,39.08488268,-77.1361911,DISABLING,2016,MAZD,4S,NONE DETECTED,NO APPARENT INJURY
7/9/2023 16:24,RAINING,39.08488268,-77.1361911,DISABLING,2023,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/9/2023 16:24,RAINING,39.08488268,-77.1361911,SUPERFICIAL,2013,TOYT,UT,NONE DETECTED,NO APPARENT INJURY
7/9/2023 15:59,RAINING,39.00684517,-77.03870783,SUPERFICIAL,2017,HYUNDAI,HB,N/A,NO APPARENT INJURY
7/9/2023 15:59,RAINING,39.00684517,-77.03870783,SUPERFICIAL,2009,TOYOTA,COROLLA,N/A,NO APPARENT INJURY
7/9/2023 15:59,RAINING,39.00684517,-77.03870783,SUPERFICIAL,2018,KIA,NIR,N/A,NO APPARENT INJURY
7/9/2023 15:10,RAINING,39.073828,-77.11283967,FUNCTIONAL,2012,CHEV,TK,NONE DETECTED,NO APPARENT INJURY
7/9/2023 15:10,RAINING,39.073828,-77.11283967,DISABLING,2013,JEEP,UT,NONE DETECTED,NO APPARENT INJURY
7/9/2023 15:10,RAINING,39.073828,-77.11283967,DISABLING,2023,HOND,UT,NONE DETECTED,NO APPARENT INJURY
7/9/2023 14:30,CLEAR,39.02104348,-76.9761952,SUPERFICIAL,2008,FORD,ESCAPE,ALCOHOL PRESENT,NO APPARENT INJURY
7/9/2023 14:30,UNKNOWN,39.1476506,-77.20577154,FUNCTIONAL,2021,TOYO,SUV,N/A,NO APPARENT INJURY
7/9/2023 14:30,UNKNOWN,39.1476506,-77.20577154,FUNCTIONAL,2016,HONDA,CRV,N/A,POSSIBLE INJURY
7/9/2023 14:30,CLEAR,39.02104348,-76.9761952,SUPERFICIAL,2020,KIA,OPTIMA,NONE DETECTED,NO APPARENT INJURY
7/9/2023 14:20,CLEAR,39.01467833,-77.09955167,SUPERFICIAL,2015,CHEVY,EXPRESS,NONE DETECTED,NO APPARENT INJURY
