Vehicle ID,Vehicle Damage Extent,Vehicle Body Type,Vehicle Year,Vehicle Make,Vehicle Model
5190ED55-F7F5-47BE-836D-B15B8ECDB0C7,DISABLING,(SPORT) UTILITY VEHICLE,2021,TOYT,UT
CCAC88E1-FC89-46E4-BF88-D0ABBC6BB592,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
3E473103-06A4-4230-8EEB-19CC4AAC46E0,FUNCTIONAL,TRANSIT BUS,2010,NEW FLYER,LOW FLOOR
6B4D703A-9AB1-40D2-80D0-D98F4FA49C1D,DISABLING,PASSENGER CAR,2014,HONDA,ACCORD
F036BF99-0B69-44CD-98F5-13BA5CF072D5,SUPERFICIAL,TRANSIT BUS,2010,NEW FLYER,XCELSIOR
ABA0251F-332B-46F9-8EAA-4426FBACA3E8,FUNCTIONAL,PASSENGER CAR,2022,TESLA,3
0AB087F9-647D-4BBA-A0D7-324BF7D2547B,SUPERFICIAL,PASSENGER CAR,2005,SUBARU,FORESTER
AD31529F-B93F-4B88-A9A7-E620A26755ED,SUPERFICIAL,PASSENGER CAR,2015,NISS,4S
EB2B47DA-3835-4C02-8065-B72709D01F87,SUPERFICIAL,PASSENGER CAR,2009,CHEVY,IMPALA
A72831D7-754E-4317-BDD6-8600B51E0AE3,DISABLING,PASSENGER CAR,2009,HONDA,CIVIC
9A2DF737-48EC-4A28-B6B2-4379906FBD3C,DISABLING,PASSENGER CAR,2013,HONDA,CIVIC
487366D7-53AC-4299-B481-77B295DFB895,DISABLING,PASSENGER CAR,2004,FORD,ESCAPE
18BC7D0B-B278-4526-8531-119E42E6917A,DISABLING,PASSENGER CAR,2018,VOLKSWAGON,TIGUAN
133ADCEE-D935-4BE8-8D3A-157B8CC20687,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2018,KIA,SORENTO
3243F815-0911-4A4E-A4F6-A9C600E18BB3,DISABLING,(SPORT) UTILITY VEHICLE,2014,NISSAN,PATHFINDER
07D60923-6A73-4CE8-B6B4-009C50066375,DISABLING,VAN,2022,TOYT,SIENNA
E55BBE34-E50A-4C1C-9091-8AF96A21C03D,UNKNOWN,PICKUP TRUCK,2018,DODGE,RAM 2500
13195596-4FDB-4C69-A8D5-A436747715BF,FUNCTIONAL,PASSENGER CAR,2019,TOYOTA,RAV4
1167725C-72A4-4E78-9C17-480698E0AD70,DISABLING,PASSENGER CAR,2017,NISSAN,ROGUE
A8195420-62B8-4293-A4E7-8D4BD196DBB5,DISABLING,PASSENGER CAR,2018,TOYOTA,COROLLA
5A39A186-4EDD-41C9-926F-01FA2C2ECD8D,DISABLING,PASSENGER CAR,2016,TOYOTA,CAMRY
CBF4DD00-2DD0-4FE8-8BF9-B05E0D3C032C,FUNCTIONAL,PASSENGER CAR,2021,VOLK,TIGUAN
6B10B9D3-EC25-4DBB-9B7E-F4205D78EFEF,SUPERFICIAL,PASSENGER CAR,2017,BUICK,ENCORE
B49D343D-6849-45BF-8C7C-CB49A75ED825,DISABLING,VAN,2012,TOYOTA,SIENNA
40E9211E-6CC0-47B9-8A73-92E2BCD7921A,DISABLING,(SPORT) UTILITY VEHICLE,2005,HONDA,PILOT
6FA5AA9A-7D9D-4CD7-A600-8F16E5E13455,DISABLING,PASSENGER CAR,2014,HONDA,CIVIC
82832017-9C62-4536-A0FE-ABABD6B346B3,DISABLING,PASSENGER CAR,2009,HYUN,ACCENT
7DC3E18B-151E-4F16-80F2-FE107E5E8494,FUNCTIONAL,PICKUP TRUCK,2000,TOYT,TACOMA
04BB3833-5936-405A-BCC2-3C3A12A2B0DB,FUNCTIONAL,AMBULANCE/EMERGENCY,2016,FRHT,TK
DAD431C5-4BF7-4395-AABD-78BE22B91E26,DISABLING,PASSENGER CAR,2008,ACURA,4D
3100B5A9-CEF3-4139-A28C-CA53C2645F92,DISABLING,PASSENGER CAR,2014,LEXS,4S
BD0958A9-E0B9-4A3D-B962-8D8F9D3B58E2,DESTROYED,PASSENGER CAR,2018,CHEV,SD
B2CBA1B6-DCF9-4078-9628-69F48FAE9A55,DISABLING,PASSENGER CAR,2015,ACURA,RDX
A6355772-20A6-4A54-88FD-84921C3B953D,DISABLING,PASSENGER CAR,2023,TOYOTA,TACOMA
A7BD0D6A-E992-4B1D-BDA3-71535A1DE322,DISABLING,PASSENGER CAR,2016,HONDA,CR-V
4406AA84-07F8-45F4-88A2-09AD89AC9AAF,FUNCTIONAL,PASSENGER CAR,2016,KIA,SW
F0AB309A-5B0C-4F22-8AA6-EFEC8B07AFA9,FUNCTIONAL,PASSENGER CAR,2008,TOYT,4S
3453FEB1-6D66-4F8B-BD16-0B437A3CCCEB,SUPERFICIAL,PASSENGER CAR,2002,TOYT,CAMARY
BB40290C-2AE9-49C8-A00D-EA4B2A51F243,FUNCTIONAL,PASSENGER CAR,2008,HONDA,TK
334EB218-5C0C-4B6D-A55B-5C182F18A9D7,DISABLING,PASSENGER CAR,2020,HONDA,ACC
CA52DB8A-B51C-4EC7-A589-DA898D823D94,DISABLING,PASSENGER CAR,2018,HONDA,ACCORD
1E57F291-3131-4913-894D-47BB8FF549B7,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2015,TOYTA,4RUNNER
F47D10A5-9EDD-46A1-B592-CDBD7A5882F0,DISABLING,(SPORT) UTILITY VEHICLE,2023,KIA,SOUL
0A2F8E0C-2639-43EA-93F8-DAC4512D4360,DESTROYED,PASSENGER CAR,2011,HYUN,SONATA
A2BB5A88-30DD-4819-8ACA-051291FD1F30,SUPERFICIAL,PASSENGER CAR,2009,TOYOTA,CAMRY
233FA821-D0AA-43F4-ADFE-46880ED8D96A,UNKNOWN,,0,UNKNOWN,UNKNOWN
A84B1671-88B9-4D66-B627-36B752DE1592,DESTROYED,PASSENGER CAR,2012,TOYOTA,COROLLA
BD01B04E-6249-4DD6-A7E3-8652EE97409A,DISABLING,PASSENGER CAR,2011,MAZDA,6
4C90D272-2CAB-4CA9-9765-B0210790CBBD,FUNCTIONAL,PASSENGER CAR,2011,DODGE,TK
4F0B8EE9-624A-4782-8D14-BDA669F5D51D,FUNCTIONAL,PASSENGER CAR,2022,HONDA,CIVIC
FAE8B61D-71CA-485D-A1A0-9A042ECBC21B,FUNCTIONAL,MOTORCYCLE,2017,KWAK,NINJA
E240FF4E-2F1E-4BFC-ACAD-116E188290CC,UNKNOWN,PASSENGER CAR,0,CHEV,SUBURBAN
A4865501-90DF-44AA-8731-C68B255EC0BD,NO DAMAGE,PASSENGER CAR,2022,VOLVO,C60
2DEE88B9-6B67-4C7A-894C-0B5696BA4D16,DISABLING,PASSENGER CAR,2016,DODGE,JOURNEY
343AC24B-AFFF-4639-8AC2-A98B6545B07F,DISABLING,PASSENGER CAR,2015,NISSAN,SEDAN
A930B290-C9F1-4D03-B580-BEB1043B4301,SUPERFICIAL,TRANSIT BUS,2009,GILL,BUS
205E758D-DF9B-4482-AC22-9800630E2C46,SUPERFICIAL,PASSENGER CAR,2021,SUBARU,ASCENT
BEDF2CF7-093D-4FFA-A3CB-24EE5A820F64,SUPERFICIAL,PASSENGER CAR,2021,TOYOTA,CAMRY
25E0DB6A-7F54-4491-B2BC-56EBE5277F94,SUPERFICIAL,PASSENGER CAR,2005,ACUR,SD
E6614E9F-DFE7-48FC-8DB7-3A4B86CDDF26,N/A,(SPORT) UTILITY VEHICLE,2008,HYUNDAI,SUV
E7A26A14-D6A7-437F-A4D6-5D0CA672D6A6,SUPERFICIAL,TRANSIT BUS,2016,GILLIG,BUS
E8A6384C-D6E8-47AA-9B6B-770D219B235C,FUNCTIONAL,PASSENGER CAR,2010,HOND,SD
21ADA3BF-4B48-42E4-9FB8-58903D7E4D8A,UNKNOWN,PASSENGER CAR,2011,HYUNDAI,TK
0EF1961F-CA29-497D-8688-419661892F48,SUPERFICIAL,PASSENGER CAR,2021,HOND,SD
0D649D49-6F7A-4E68-A083-BA2B3A716173,SUPERFICIAL,PASSENGER CAR,2012,LEXUS,ES
E15E97F0-4AD6-44D6-8824-F77126781A7B,FUNCTIONAL,PASSENGER CAR,2017,TOYOTA,COROLLA
85FB62F7-074A-4C69-BA82-0C5996F44242,FUNCTIONAL,PASSENGER CAR,2019,HOND,HRV
F567868A-4456-47D3-AB35-1E8467F18B85,FUNCTIONAL,PASSENGER CAR,2014,CHEVROLET,CAMARO
B43131C9-25C3-4543-9E3C-D2EA5A3588ED,FUNCTIONAL,PASSENGER CAR,2013,HYUNDAI,SONATA
9DAA4E0D-B778-4C46-8687-C8587C3973BC,NO DAMAGE,TRUCK TRACTOR,2017,FREIGHT,TRACTOR
CB83B4BB-AB3A-4817-B13E-7AA5FBEA9D3F,DISABLING,PASSENGER CAR,2016,LEXUS,RC350
BF0CA870-BE73-499F-BFFE-DFE13DA58AD5,DISABLING,PASSENGER CAR,2012,TOYOTA,CAMRY
204116A8-5DDF-43C3-9713-9A5EDFE04F29,UNKNOWN,PASSENGER CAR,2009,CHRYSLERER,200
015C1B01-D96C-4B84-829A-53AF1E504A77,FUNCTIONAL,PASSENGER CAR,2020,HOND,4S
B4E64626-D0CE-4A6C-8FA7-41C488D35146,DISABLING,PASSENGER CAR,2010,AL,SD
04C10BBF-2162-4249-BC02-EF0B633ACE25,UNKNOWN,PASSENGER CAR,2016,NISSAN,ALTIMA
6F81C871-3BD6-40EF-B596-F0A911BD1BCD,DISABLING,PASSENGER CAR,2013,MERZ,ML 350
D193C484-C61E-41C6-BEED-78A8FF845731,FUNCTIONAL,PASSENGER CAR,2007,HOND,4S
44F12629-A05B-4219-A9A3-68DE29298A35,DISABLING,PASSENGER CAR,2017,TOYOTA,PRIUS
AEA0C9D2-0D30-48BE-B452-A7C8E52B16ED,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2015,CHEVROLET,EQUINOX
CF03C175-7059-4ECE-8913-038D78609795,FUNCTIONAL,PASSENGER CAR,2023,NISSAN,PATHFINDER
D46E917C-C498-4AF4-851C-8B2F8DCB019B,DISABLING,PASSENGER CAR,2013,HYUN,CP
6F25173A-5C69-4FF8-985C-F46A2704F622,DISABLING,PASSENGER CAR,2005,VOLVO,SD
073FEEF5-5AEE-4726-B16F-0942C6DD65F6,DISABLING,(SPORT) UTILITY VEHICLE,2023,TOYOTA,HIGHLANDER
6C37BBF1-BEB7-4681-8876-4FFCD0302DD0,FUNCTIONAL,POLICE VEHICLE/NON EMERGENCY,2020,DODGE,CHARGER
93F5A13D-6186-4970-9A47-64C9478A7036,DESTROYED,PICKUP TRUCK,2021,TOYOTA,TACOMA
C04EC6AA-020E-40B1-AEC4-31BC41859FBD,DESTROYED,PASSENGER CAR,2016,HONDA,ACCORD
F3A078BF-C588-41B0-9B57-6F8BAD1A4F9E,FUNCTIONAL,PASSENGER CAR,2013,TOYOTA,HIGHLANDER
C7F77730-A9E0-435F-A426-FE990D132E82,DISABLING,PASSENGER CAR,2020,TOYTOA,CAMRY
39A759E6-CB41-4CCD-B6D7-FF7F50DE4843,SUPERFICIAL,PASSENGER CAR,2020,SUBA,SD
71669D01-A651-468F-BF33-4475205A1B2B,DISABLING,MOTORCYCLE,2018,BMW,546
11951A99-FAC3-4413-8CDE-1A3B6DF4BC19,SUPERFICIAL,PASSENGER CAR,2010,VOLKS,JETTA
C0360A30-0BCC-46D5-B9F7-0E7F962B8375,DISABLING,PASSENGER CAR,2007,HOND,VN
5AF30D67-DC37-4588-8086-A2FB5413E26D,DESTROYED,PASSENGER CAR,2007,VOLK,4S
B9B85295-19E1-473A-9F18-11B68B37EAF4,UNKNOWN,PASSENGER CAR,2006,TOYT,PRIUS
D40249E6-27B1-484C-AAD4-4BFAB6C2B059,SUPERFICIAL,PASSENGER CAR,2017,NISS,4S
42347AC1-3636-4D0F-891A-A9C1782FC5F8,DISABLING,PASSENGER CAR,2008,BMW,328I
1C3C3E2F-9A23-4ED0-9BB3-B6C370D99C37,DISABLING,PASSENGER CAR,2011,GMC,TK
BD5AF939-61D2-498C-97B3-6E274946D45E,DISABLING,PASSENGER CAR,2011,BMW,4S
06FE5311-DE36-41BE-8D40-BC8F780EE974,SUPERFICIAL,PASSENGER CAR,2017,HOND,TK
94DC8323-D9E5-4E7F-9190-EE8F7F8BD86B,DISABLING,PASSENGER CAR,2006,HOND,TK
C2006EBE-E4DE-4BE4-9C10-BA76C1F2ABAA,DISABLING,PASSENGER CAR,2018,HYUNDAI,SONATA
2F1CA245-FA07-41E0-80E6-33CEF65D2FEF,NO DAMAGE,PICKUP TRUCK,2019,CHEVY,SILVARADO
388E36EA-3728-4FEE-9BE3-BCD0F43DBB5F,DISABLING,PASSENGER CAR,2019,ACUR,1LX
0A8C2B4F-A9B0-444F-847A-78270DB137CC,FUNCTIONAL,PASSENGER CAR,2001,CHEV,TAHOO
BF44F91B-7F7E-4F5C-965F-88AF0892ABE1,DISABLING,PASSENGER CAR,2022,CADILLAC,350T
24B1E7AA-BA18-4DC9-BA5E-C0452BE21C54,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2010,FORD,UT
14FD558F-F1F9-4B10-A947-ABE3A2234F76,FUNCTIONAL,PASSENGER CAR,2016,VOLK,4S
9DC32773-9623-41E4-B1EE-EDDE5A1BC391,DISABLING,PASSENGER CAR,2017,HONDA,SD
6E9756D3-5C1E-4D31-A550-C3D3927C837A,SUPERFICIAL,PASSENGER CAR,2023,TOYT,SD
FD04CB26-20CD-4C53-8002-B8529400E3EE,FUNCTIONAL,PASSENGER CAR,2010,HONDA,ACCORD
C4AF5D21-9BBF-493B-9D5E-2F116FECE473,DISABLING,PASSENGER CAR,2014,HONDA,CRZ
78F2D10D-AC69-4125-A929-C2AB8469F4A5,SUPERFICIAL,PASSENGER CAR,2018,HOND,TK
771C8F03-A617-4154-B499-FB66D4C60C03,DISABLING,PASSENGER CAR,1999,TOYOTA,CARROLA
D1593497-AA87-43A5-9DB0-05CB9920C843,DISABLING,PASSENGER CAR,2011,CADILLAC,ESCALADE
3998E794-10A2-436A-8B47-1CC3012A9C7A,DISABLING,PASSENGER CAR,2022,TOYT,UT
D14CFECE-3E1F-48BE-95E8-5CFCBDB9B694,FUNCTIONAL,PASSENGER CAR,2007,MERCEDEZ,E350
449CAE5C-59E9-448D-9DF2-99178A8622E0,SUPERFICIAL,PASSENGER CAR,2010,HONDA,CRV
13085A4F-EF96-45BF-B29F-1229EDE87D56,SUPERFICIAL,PASSENGER CAR,2019,HONDA,CRV
F4E4934D-2EC2-49D1-91D1-44016DD49CF5,FUNCTIONAL,PASSENGER CAR,2010,HONDA,CIVIC
A2E494B8-78B5-4C6E-B05D-05D1584F10E6,FUNCTIONAL,,0,UNKNOWN,UNKNOWN
127EDFED-4E54-46DA-92A4-B7E90CCA8FAE,UNKNOWN,TRUCK TRACTOR,2016,FREIGHTLINER,CASCADIA 125
9B91BDF8-0E3F-4F64-B2CE-4060E77F7033,FUNCTIONAL,PASSENGER CAR,2022,DODGE,CHALLENGER
9E911562-CD6F-4C36-AFF1-570899DEEC67,FUNCTIONAL,PASSENGER CAR,2008,FORD,TK
76989B3F-A98B-4904-989B-ECA7BEBA4BDF,FUNCTIONAL,PASSENGER CAR,2020,FORD,CG
14CC9C84-6033-4E19-97BC-F431D4857981,DISABLING,PASSENGER CAR,2012,MAZDA,A5
2B546345-2931-4ED1-900F-7151CC39828B,SUPERFICIAL,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",2020,TOYT,TUNDRA
68F080EB-D01F-4F37-A090-4E5A289CBDAB,NO DAMAGE,PASSENGER CAR,2015,NISSAN,ROGUE
1A0ED7E0-E83D-4502-8BEB-0CDE5672E9D2,SUPERFICIAL,VAN,1999,CHEVROLET,ASTRO
2EA27FB8-A308-46FA-BB02-835687F60F23,UNKNOWN,(SPORT) UTILITY VEHICLE,2013,FORD,ESCAPE
59791C1E-6C68-4EE2-A026-1C418B399764,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2018,MAZD,CX5
73E0F96D-6C51-4634-B92F-235D9E5A7C77,SUPERFICIAL,PASSENGER CAR,2023,KIA,SOUL
DDC43544-D66D-46DE-AAA9-0F2E60EC7CA9,SUPERFICIAL,PASSENGER CAR,2017,MAZDA,3
1B98988B-1BBC-4ED4-955B-C48617170157,N/A,PASSENGER CAR,2020,HYUNDAI,ELENTRA
28F2E761-7A91-4548-AD43-60A731968A06,FUNCTIONAL,PASSENGER CAR,2021,NISSAN,451
2EABD981-B73C-43C1-A91F-BB5C7255E541,DISABLING,PASSENGER CAR,2017,HONDA,CIVIC
E72A0902-D274-41F0-8092-AE4FB02BC2EB,DESTROYED,PASSENGER CAR,2004,FORD,EXPLORER
246FD5B0-708D-47CF-B060-CAA40AD720C1,DISABLING,PASSENGER CAR,2015,VOLKSWAGON,PASSAT
1A592482-AF1F-49CE-8554-77EF7C55966B,SUPERFICIAL,PASSENGER CAR,2023,TOYT,CP
A662BAD0-AA0B-41B5-8E16-2C139098AE43,UNKNOWN,PASSENGER CAR,2016,BMW,750
408B39AA-F0D0-47DF-9F20-509CF495D9F4,DISABLING,PASSENGER CAR,2008,CHEV,TK
5E439694-F016-4D36-8DAD-F560E58951B3,SUPERFICIAL,PASSENGER CAR,2023,JEEP,GRAND CHEROKEE
34C37B66-AEDD-4268-B730-14EBD8269D97,DISABLING,PASSENGER CAR,2002,HYUNDAI,ELANTRA
69F268F3-43E2-47F8-A6C0-EB36F448C4F1,DISABLING,PASSENGER CAR,2014,KIA,SPORTAGE
C03487EE-7902-46C3-AE40-5C5E5C01918D,DISABLING,PASSENGER CAR,2012,KIA,FORTE
0A21EB84-54E7-4E51-B3EC-A53E87CEF8B3,DISABLING,(SPORT) UTILITY VEHICLE,2011,VOLV,UT
DD7BB91B-9E70-465E-B174-3255AD05BA29,DISABLING,PASSENGER CAR,2014,CHEVROLET,CAMARO
9842BB30-57CC-429E-B01E-B972820EC38A,NO DAMAGE,PASSENGER CAR,2014,SUBARU,SU
74DA3A43-A8C4-412E-A8D4-F529215A5A75,SUPERFICIAL,PASSENGER CAR,2018,MAZD,UT
96DD6BD8-B88A-41C8-AC5B-7F19B12431D0,FUNCTIONAL,VAN,2013,FORD,E350
82DBF921-5094-42BE-BCF6-213A986FE2AC,FUNCTIONAL,PASSENGER CAR,2014,TOYOTA,PRIUS
9831F1FF-A673-47EF-8811-75A3425C8028,NO DAMAGE,PASSENGER CAR,2017,FORD,TRUCK F750
19E280D9-1AC2-4F3B-8EC6-879845641415,DISABLING,PASSENGER CAR,2016,HOND,TK
806F6518-7A63-4843-81E7-133909EEFD95,DISABLING,PASSENGER CAR,2014,KIA,SD
C072307B-60AA-40B7-BAF2-CED40264BB45,DISABLING,PASSENGER CAR,2008,BMW,TK
ADCC5B0C-7ED0-4840-B4F9-5694A56B79E9,SUPERFICIAL,PASSENGER CAR,2016,TOYOTA,AVALON
9F52D6B7-98AA-48D4-90B9-27805ADFD39F,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2016,TOYOTA,RAV 4
2A37E775-62B0-45EB-84A8-07CD2AFCC114,SUPERFICIAL,SCHOOL BUS,2019,FRHT,BUS
0483CE47-E0FC-4BCA-BAB0-B7541820FEE6,FUNCTIONAL,PICKUP TRUCK,2019,FORD,F150
8AC1AAF7-17E6-437C-86CD-AD0F5C1A1749,DISABLING,PASSENGER CAR,2017,FORD,FUSION
CE2FAD86-0755-4B83-8518-2E872994E098,FUNCTIONAL,PASSENGER CAR,2019,HYUN,SD
806BC6CA-8AF2-44E4-987F-2DCD102F87A5,FUNCTIONAL,TRANSIT BUS,2017,GILG,BUS
0B11F2BD-ECA3-46B7-B4C1-DAF84B385289,SUPERFICIAL,FIRE VEHICLE/NON EMERGENCY,2007,PIER,D3
724DA240-0025-4B4B-A9C5-0475BB2408FB,DESTROYED,PASSENGER CAR,2010,TOYOTA,COROLLA
609CC444-23C2-4F42-9F5A-97331BB5DFAD,DESTROYED,PASSENGER CAR,2018,CHRYSLER,PACIFICA
53086AF1-0979-4C85-A55A-2A5DCE1471D8,DISABLING,PASSENGER CAR,2015,HONDA,CRV
72298702-7B07-4296-8B93-4FDEB4650EC5,FUNCTIONAL,PASSENGER CAR,1998,MERCURY,GRAND MARQUIS
55AE962E-931A-461A-8666-4C58FB60C1DE,SUPERFICIAL,PASSENGER CAR,2019,NISSAN,VERSA
D96FDA7B-843A-4B37-A138-5A30190C19D9,SUPERFICIAL,PASSENGER CAR,2008,NISSAN,VERSA
8A665DFA-6D9D-430E-8DD7-676927CF0B39,FUNCTIONAL,PASSENGER CAR,2012,HONDA,COROLLA
F1324E65-84D1-4E12-B618-F642CA35A966,DISABLING,PASSENGER CAR,2014,NISSAN,SENTRA
1469EB1B-CFE1-487D-BCBF-D6D2932867F6,SUPERFICIAL,PASSENGER CAR,2017,KIA,UT
D5ABBDBF-FD5D-4D4E-BB43-FCA21E96A8D0,DISABLING,PASSENGER CAR,2011,HOND,TK
1772C80B-D8E5-4F63-8459-1B07E5A290F0,SUPERFICIAL,PASSENGER CAR,2022,FORD,UT
E4A8A0B3-9BEF-43BA-AA9F-2BBF7001FD87,SUPERFICIAL,PASSENGER CAR,2015,TOYOTA,4S
2A635300-BDC8-4D34-BD37-86F4F315B672,NO DAMAGE,PICKUP TRUCK,2012,FORD,F150
54577C0B-029E-4169-AF39-C90BEA8633B1,FUNCTIONAL,PASSENGER CAR,2022,KIA,FORTE
57F0F394-4F3F-4E7F-A8AD-F586257316EE,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2016,NISSAN,ROUGE
DDF969AD-15DE-4076-8881-D6AD5359CF76,DISABLING,PASSENGER CAR,2014,NISSAN,PATHFINDER
D96164B9-3497-46D9-8DC9-442EC79297F0,DISABLING,PASSENGER CAR,2010,TOYOTA,COROLLA
14E82F33-D3DC-480F-B3FC-1292F717DE39,UNKNOWN,,0,UNKNOWN,UNKNOWN
717F14D6-88A6-4126-8534-DF90316F06F8,FUNCTIONAL,PASSENGER CAR,2010,INFINITI,G37
5077510C-C3C7-48A0-B17E-560270AB73F9,SUPERFICIAL,PASSENGER CAR,2022,TOYT,COROLLA
97C7BAC8-0B2F-4AC6-9C5A-6041F773FFA8,DISABLING,PASSENGER CAR,2021,TOYOTA,CAMRY
552A6127-6471-4096-B149-2D5CF5411AA3,DISABLING,PASSENGER CAR,2014,HOND,4S
606436EA-960A-4379-B651-76BF07E8FA4D,DISABLING,"OTHER LIGHT TRUCKS (10,000LBS (4,536KG) OR LESS)",2019,NISS,VN
58B0BFDD-4954-460D-95E5-9F947B7DD54E,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
9B27800B-094F-447C-A09E-18DFD669F85E,SUPERFICIAL,PASSENGER CAR,2018,KIA,SOUL
D40B0DF7-544B-42D7-825F-894EA875EBF9,FUNCTIONAL,PASSENGER CAR,2012,HYUNDAI,SONATO
A80E0979-F24E-4A12-A6C5-BF663CC639E9,SUPERFICIAL,PASSENGER CAR,2022,LEXUS,RX
E98D5A42-B3CE-4B3C-80CC-768026919EF7,SUPERFICIAL,PASSENGER CAR,2018,JEEP,COMPASS
1778E210-8974-40F4-AD80-AABF0CCEA568,FUNCTIONAL,POLICE VEHICLE/EMERGENCY,2021,FORD,UT
FB9FA388-A89A-4B90-A32D-37CFC5C0B74D,FUNCTIONAL,PASSENGER CAR,2012,CHEVROLET,IMPALA
FA1A5108-36E2-482D-B4D6-F5DE0909DABA,FUNCTIONAL,PASSENGER CAR,2021,JEEP,COMPASS
79D6E845-5860-4C5A-848F-2C5BEF6F91C1,SUPERFICIAL,TRANSIT BUS,2020,GILG,BU
FCC5F747-F70C-4F6F-81F1-AA884D1602CC,FUNCTIONAL,PASSENGER CAR,2021,TOYT,RAV4
4BDE08BA-5693-42AD-AEEA-05642C63E0B6,FUNCTIONAL,POLICE VEHICLE/EMERGENCY,2014,CHEVROLET,SUBURBAN
ED90B6F6-216F-4C97-BD23-B12D8F2124C9,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2022,VOLK,UT
068A9C1C-5FD3-460A-8FDE-63060207F0FE,DISABLING,PASSENGER CAR,2013,HOND,4S
692C0996-F0B8-44D0-AB22-B737F5B931E2,DISABLING,PASSENGER CAR,2008,HYUNDAI,SONATA
2FBF9906-7138-4FEF-9A90-66987F536503,DISABLING,PASSENGER CAR,2018,SUBARU,CROSSTREK
EDF00CBF-DAA1-485A-8B82-B3587C1CF685,UNKNOWN,,0,UNKNOWN,UNKNOWN
0CF569DF-21C0-4844-A15D-A30CA0A23D6C,FUNCTIONAL,TRANSIT BUS,2013,METRO,BUS
4F416BE4-89DA-42ED-AD81-26112E09F9F8,SUPERFICIAL,PASSENGER CAR,2018,FORD,F150
4BD98EC5-A0BB-4171-BE91-D9DDE6A57937,SUPERFICIAL,PASSENGER CAR,2018,CHEVY,SILVERADO
8DF646A1-7C56-4647-876E-D0F61AA14371,DISABLING,PASSENGER CAR,2020,MAZD,CX3
6B22BE65-877C-420B-81F6-BFD1E83F64E5,SUPERFICIAL,PASSENGER CAR,2017,HYUN,4S
A9929965-AA18-493E-8FD7-550B63031125,UNKNOWN,PASSENGER CAR,2021,CHEV,SILVERADO
BB574474-261F-4E34-BEC6-A49501B7BFFD,DISABLING,(SPORT) UTILITY VEHICLE,2011,TOYOTA,RAV 4
467B8804-67FE-435E-BD0F-AADEA1AD0B3E,SUPERFICIAL,PASSENGER CAR,2009,INFINITY,FX35
7110EE0A-E45A-4FC4-946B-99D13377DCBF,SUPERFICIAL,PASSENGER CAR,2013,ACUR,TL
40A05C12-E436-4BD6-AE21-3181754DE416,SUPERFICIAL,PICKUP TRUCK,2004,FORD,F250
5977A7FF-C8CE-4BA4-B38A-41EDC5DC0B65,DISABLING,(SPORT) UTILITY VEHICLE,2017,MERCEDES BENZ,GLS450
2C49D778-8EC7-4E31-A78A-863B0153814D,SUPERFICIAL,PASSENGER CAR,2022,FORD,TRANSIT
B5A8CD75-F82B-4684-8C71-4B89B73A7359,NO DAMAGE,PASSENGER CAR,2023,CHEVROLET,SILVERADO
B11403E8-57A3-4DB0-8FD4-1407A8CE3292,N/A,,0,UNKNOWN,UNKNOWN
251687AE-239A-4544-BCC2-734B7484C709,SUPERFICIAL,SCHOOL BUS,2021,THOMAS,SCHOOL BUS
7516B388-EB6A-4F81-9A54-7250C090BC84,DISABLING,PASSENGER CAR,2000,HOND,ACCORD
39A735C6-0F6C-406D-BC08-0CCB2E69EDDC,FUNCTIONAL,PASSENGER CAR,2004,LEXS,RX 330
2691C4B1-235E-415B-8221-09DCDA2260A8,DISABLING,PASSENGER CAR,2010,TOYT,SD
DFAA422A-1BD0-4640-A202-7DC46252A207,SUPERFICIAL,UNKNOWN,0,UNKNOWN,UNKNOWN
A39D6413-B1E6-4339-ADB3-3C413F81794A,SUPERFICIAL,PASSENGER CAR,2017,HONDA,CIVIC
C00AC762-DBF8-46AF-BB76-C1D31BCF673F,SUPERFICIAL,PASSENGER CAR,2013,FORD,EDGE
BA062BAE-0526-4CEA-9CA7-60FC781022EA,DISABLING,PASSENGER CAR,2020,KIA,SOUL
2BDC9FCA-02A9-4C58-9458-61655A3F8BB6,SUPERFICIAL,PASSENGER CAR,2019,VOLKSWAGON,JETTA
EF437509-D290-4239-BA16-7C0AB098414D,SUPERFICIAL,POLICE VEHICLE/EMERGENCY,2020,CHEVROLET,TAHOE
311B186A-62E5-4C15-8223-A81593E17876,FUNCTIONAL,PASSENGER CAR,2007,GMC,VAN
33538CFA-3ACA-4F30-B5C4-1B3014D6AF4D,FUNCTIONAL,PASSENGER CAR,2010,HONDA,ODYSSEY
EE007C9D-1173-453D-B7CE-9F592B453BF1,SUPERFICIAL,PASSENGER CAR,2018,DODGE,CHARGER
