Report Number,ACRS Report Type,Crash Date/Time,Weather,Light,Latitude,Longitude
MCP3200008R,Property Damage Crash,7/27/2023 14:12,CLEAR,DAYLIGHT,39.02175249,-77.13484006
MCP2934005P,Property Damage Crash,7/27/2023 14:07,CLEAR,DAYLIGHT,39.01666167,-77.14256167
MCP2934005P,Property Damage Crash,7/27/2023 14:07,CLEAR,DAYLIGHT,39.01666167,-77.14256167
MCP2844006G,Property Damage Crash,7/27/2023 13:45,N/A,DAYLIGHT,39.04167983,-77.0485885
EJ7869003H,Property Damage Crash,7/27/2023 13:45,CLEAR,DAYLIGHT,39.14804584,-77.21838118
EJ7869003H,Property Damage Crash,7/27/2023 13:45,CLEAR,DAYLIGHT,39.14804584,-77.21838118
MCP3143004W,Injury Crash,7/27/2023 13:45,CLEAR,DAYLIGHT,38.99264667,-77.06334167
MCP3143004W,Injury Crash,7/27/2023 13:45,CLEAR,DAYLIGHT,38.99264667,-77.06334167
MCP2844006G,Property Damage Crash,7/27/2023 13:45,N/A,DAYLIGHT,39.04167983,-77.0485885
HA2492000P,Property Damage Crash,7/27/2023 13:21,CLEAR,DAYLIGHT,39.00100438,-77.04020955
MCP235300C4,Property Damage Crash,7/27/2023 13:19,CLOUDY,DAYLIGHT,39.03414433,-77.12386817
MCP235300C4,Property Damage Crash,7/27/2023 13:19,CLOUDY,DAYLIGHT,39.03414433,-77.12386817
MCP3079005C,Property Damage Crash,7/27/2023 12:53,CLEAR,DAYLIGHT,39.18423033,-77.26314367
MCP3079005C,Property Damage Crash,7/27/2023 12:53,CLEAR,DAYLIGHT,39.18423033,-77.26314367
MCP1205009C,Property Damage Crash,7/27/2023 12:51,CLOUDY,DAYLIGHT,39.0045356,-77.0493137
MCP2974004P,Property Damage Crash,7/27/2023 12:47,CLEAR,DAYLIGHT,39.10743183,-76.93176433
MCP2974004P,Property Damage Crash,7/27/2023 12:47,CLEAR,DAYLIGHT,39.10743183,-76.93176433
MCP302600BD,Property Damage Crash,7/27/2023 12:30,CLEAR,DAYLIGHT,39.00014446,-77.10988077
MCP302600BD,Property Damage Crash,7/27/2023 12:30,CLEAR,DAYLIGHT,39.00014446,-77.10988077
MCP2941004R,Injury Crash,7/27/2023 12:14,CLEAR,DAYLIGHT,39.1563408,-77.16535238
MCP2941004R,Injury Crash,7/27/2023 12:14,CLEAR,DAYLIGHT,39.1563408,-77.16535238
MCP3009006B,Property Damage Crash,7/27/2023 8:30,CLEAR,DAYLIGHT,39.1752655,-77.24709408
MCP3009006B,Property Damage Crash,7/27/2023 8:30,CLEAR,DAYLIGHT,39.1752655,-77.24709408
DD56570010,Property Damage Crash,7/27/2023 8:20,CLEAR,DAYLIGHT,39.1154255,-77.16601767
DD56570010,Property Damage Crash,7/27/2023 8:20,CLEAR,DAYLIGHT,39.1154255,-77.16601767
DD56570010,Property Damage Crash,7/27/2023 8:20,CLEAR,DAYLIGHT,39.1154255,-77.16601767
DD56570010,Property Damage Crash,7/27/2023 8:20,CLEAR,DAYLIGHT,39.1154255,-77.16601767
MCP33410021,Injury Crash,7/27/2023 8:13,CLEAR,DAYLIGHT,39.099987,-77.04151417
MCP33410021,Injury Crash,7/27/2023 8:13,CLEAR,DAYLIGHT,39.099987,-77.04151417
MCP2941004P,Injury Crash,7/27/2023 7:30,CLEAR,DAYLIGHT,39.17714644,-77.15829749
MCP2941004P,Injury Crash,7/27/2023 7:30,CLEAR,DAYLIGHT,39.17714644,-77.15829749
MCP3356000K,Property Damage Crash,7/27/2023 3:50,CLEAR,DARK LIGHTS ON,39.18847413,-77.25762606
MCP3356000K,Property Damage Crash,7/27/2023 3:50,CLEAR,DARK LIGHTS ON,39.18847413,-77.25762606
MCP2937004Z,Property Damage Crash,7/27/2023 2:15,CLEAR,DARK LIGHTS ON,39.02355,-76.98823333
MCP3230004K,Property Damage Crash,7/26/2023 20:45,CLEAR,DARK LIGHTS ON,39.09599683,-77.10970533
MCP3230004K,Property Damage Crash,7/26/2023 20:45,CLEAR,DARK LIGHTS ON,39.09599683,-77.10970533
MCP23140029,Property Damage Crash,7/26/2023 17:41,CLEAR,DAYLIGHT,39.08245833,-77.21711683
MCP23140029,Property Damage Crash,7/26/2023 17:41,CLEAR,DAYLIGHT,39.08245833,-77.21711683
HA25250002,Property Damage Crash,7/26/2023 16:45,N/A,OTHER,39.03903379,-77.05206006
MCP2687003Y,Property Damage Crash,7/26/2023 16:35,CLEAR,N/A,38.98878467,-77.0997995
MCP2687003Y,Property Damage Crash,7/26/2023 16:35,CLEAR,N/A,38.98878467,-77.0997995
MCP2752005L,Property Damage Crash,7/26/2023 16:25,CLEAR,DAYLIGHT,39.01863059,-77.20645879
MCP2752005L,Property Damage Crash,7/26/2023 16:25,CLEAR,DAYLIGHT,39.01863059,-77.20645879
MCP33670010,Property Damage Crash,7/26/2023 15:33,CLEAR,DAYLIGHT,39.01091,-77.00146
MCP33670010,Property Damage Crash,7/26/2023 15:33,CLEAR,DAYLIGHT,39.01091,-77.00146
MCP3367000Z,Property Damage Crash,7/26/2023 15:22,CLEAR,DAYLIGHT,39.01497464,-77.04235984
MCP3367000Z,Property Damage Crash,7/26/2023 15:22,CLEAR,DAYLIGHT,39.01497464,-77.04235984
MCP3160004T,Property Damage Crash,7/26/2023 14:00,CLEAR,DAYLIGHT,39.219,-76.665
MCP3160004T,Property Damage Crash,7/26/2023 14:00,CLEAR,DAYLIGHT,39.219,-76.665
MCP289100CJ,Property Damage Crash,7/26/2023 13:38,CLEAR,DAYLIGHT,39.00867667,-77.01797333
MCP289100CJ,Property Damage Crash,7/26/2023 13:38,CLEAR,DAYLIGHT,39.00867667,-77.01797333
MCP26370055,Injury Crash,7/26/2023 13:21,CLEAR,DAYLIGHT,39.10038833,-77.21351833
MCP26370055,Injury Crash,7/26/2023 13:21,CLEAR,DAYLIGHT,39.10038833,-77.21351833
MCP2771002F,Injury Crash,7/26/2023 12:47,CLOUDY,DAYLIGHT,39.04432,-77.06341
MCP2771002F,Injury Crash,7/26/2023 12:47,CLOUDY,DAYLIGHT,39.04432,-77.06341
MCP2962007Z,Injury Crash,7/26/2023 12:16,CLEAR,DAYLIGHT,39.171037,-77.26362467
MCP2962007Z,Injury Crash,7/26/2023 12:16,CLEAR,DAYLIGHT,39.171037,-77.26362467
MCP9419004J,Property Damage Crash,7/26/2023 11:33,CLEAR,DAYLIGHT,39.10246667,-77.14194833
MCP9419004J,Property Damage Crash,7/26/2023 11:33,CLEAR,DAYLIGHT,39.10246667,-77.14194833
MCP209400M8,Property Damage Crash,7/26/2023 11:15,CLEAR,DAYLIGHT,39.02755333,-77.13826667
MCP3060004B,Property Damage Crash,7/26/2023 10:48,CLEAR,DAWN,39.03004333,-77.02096667
MCP3060004B,Property Damage Crash,7/26/2023 10:48,CLEAR,DAWN,39.03004333,-77.02096667
MCP3368001B,Property Damage Crash,7/26/2023 10:00,CLEAR,DAYLIGHT,39.15525946,-77.21551461
MCP3368001B,Property Damage Crash,7/26/2023 10:00,CLEAR,DAYLIGHT,39.15525946,-77.21551461
MCP285900DF,Property Damage Crash,7/26/2023 9:40,CLEAR,DAYLIGHT,39.10546657,-77.19656296
MCP285900DF,Property Damage Crash,7/26/2023 9:40,CLEAR,DAYLIGHT,39.10546657,-77.19656296
MCP3375000L,Property Damage Crash,7/26/2023 9:25,CLEAR,DAYLIGHT,39.15551964,-77.07049724
MCP3375000L,Property Damage Crash,7/26/2023 9:25,CLEAR,DAYLIGHT,39.15551964,-77.07049724
MCP3200008Q,Property Damage Crash,7/26/2023 9:16,CLEAR,DAYLIGHT,39.00809436,-77.08012423
MCP3200008Q,Property Damage Crash,7/26/2023 9:16,CLEAR,DAYLIGHT,39.00809436,-77.08012423
DD56480024,Property Damage Crash,7/26/2023 9:15,CLEAR,DAYLIGHT,39.06057259,-77.1233811
DD56480024,Property Damage Crash,7/26/2023 9:15,CLEAR,DAYLIGHT,39.06057259,-77.1233811
MCP9419004H,Property Damage Crash,7/26/2023 9:04,CLEAR,DAYLIGHT,39.12316833,-77.17728333
MCP9419004H,Property Damage Crash,7/26/2023 9:04,CLEAR,DAYLIGHT,39.12316833,-77.17728333
MCP25920030,Injury Crash,7/26/2023 8:28,CLEAR,DAYLIGHT,39.16727602,-77.2051131
MCP33740011,Property Damage Crash,7/26/2023 7:23,CLEAR,DAYLIGHT,39.04649167,-77.11325
MCP30600049,Property Damage Crash,7/26/2023 6:25,CLEAR,DAYLIGHT,39.03256333,-77.027705
MCP3309001W,Property Damage Crash,7/26/2023 5:00,CLEAR,DARK LIGHTS ON,39.06913076,-77.0456019
MCP31730031,Property Damage Crash,7/26/2023 1:27,CLEAR,DARK LIGHTS ON,39.16757425,-77.22985996
MCP2534004S,Injury Crash,7/26/2023 0:57,CLEAR,DARK LIGHTS ON,39.04309175,-77.05200021
MCP2534004S,Injury Crash,7/26/2023 0:57,CLEAR,DARK LIGHTS ON,39.04309175,-77.05200021
DM8522000L,Property Damage Crash,7/25/2023 23:26,CLEAR,DARK LIGHTS ON,38.97271333,-76.998232
MCP3322001T,Injury Crash,7/25/2023 22:02,CLEAR,DARK LIGHTS ON,39.09338467,-77.07892217
MCP3322001T,Injury Crash,7/25/2023 22:02,CLEAR,DARK LIGHTS ON,39.09338467,-77.07892217
MCP25520068,Injury Crash,7/25/2023 21:57,CLEAR,DARK LIGHTS ON,39.1190664,-77.1719867
MCP25520068,Injury Crash,7/25/2023 21:57,CLEAR,DARK LIGHTS ON,39.1190664,-77.1719867
MCP30940035,Injury Crash,7/25/2023 17:59,N/A,DAYLIGHT,39.16542667,-77.156555
MCP30940035,Injury Crash,7/25/2023 17:59,N/A,DAYLIGHT,39.16542667,-77.156555
MCP30940035,Injury Crash,7/25/2023 17:59,N/A,DAYLIGHT,39.16542667,-77.156555
EJ7873007T,Property Damage Crash,7/25/2023 17:56,CLEAR,DAYLIGHT,39.15473595,-77.20965983
MCP2760003W,Injury Crash,7/25/2023 17:32,CLEAR,DAYLIGHT,39.15504558,-77.20079625
MCP2760003W,Injury Crash,7/25/2023 17:32,CLEAR,DAYLIGHT,39.15504558,-77.20079625
MCP263900G1,Injury Crash,7/25/2023 17:20,CLEAR,DAYLIGHT,39.046731,-77.05193133
MCP263900G1,Injury Crash,7/25/2023 17:20,CLEAR,DAYLIGHT,39.046731,-77.05193133
MCP003600H3,Property Damage Crash,7/25/2023 17:11,CLOUDY,DAYLIGHT,39.03965017,-77.05496567
MCP13780151,Property Damage Crash,7/25/2023 15:35,CLEAR,DAYLIGHT,39.05873417,-77.07052833
MCP13780151,Property Damage Crash,7/25/2023 15:35,CLEAR,DAYLIGHT,39.05873417,-77.07052833
DD561500FH,Injury Crash,7/25/2023 15:20,CLEAR,DAYLIGHT,39.08383985,-77.15311808
DD561500FH,Injury Crash,7/25/2023 15:20,CLEAR,DAYLIGHT,39.08383985,-77.15311808
EJ7888004M,Injury Crash,7/25/2023 15:15,CLEAR,DAYLIGHT,39.12901825,-77.2302291
EJ7888004M,Injury Crash,7/25/2023 15:15,CLEAR,DAYLIGHT,39.12901825,-77.2302291
MCP3263003H,Property Damage Crash,7/25/2023 14:00,CLEAR,N/A,38.96473041,-77.10435433
MCP285900DD,Property Damage Crash,7/25/2023 13:19,CLEAR,DAYLIGHT,39.1159395,-77.20444058
MCP2832008D,Property Damage Crash,7/25/2023 13:12,CLEAR,DAYLIGHT,39.02549033,-77.1249845
MCP3353001D,Property Damage Crash,7/25/2023 13:10,CLEAR,DAYLIGHT,39.0931506,-77.19653287
MCP3353001D,Property Damage Crash,7/25/2023 13:10,CLEAR,DAYLIGHT,39.0931506,-77.19653287
MCP263900G0,Injury Crash,7/25/2023 12:51,CLEAR,DAYLIGHT,39.0851605,-77.0787055
MCP263900G0,Injury Crash,7/25/2023 12:51,CLEAR,DAYLIGHT,39.0851605,-77.0787055
MCP263900G0,Injury Crash,7/25/2023 12:51,CLEAR,DAYLIGHT,39.0851605,-77.0787055
MCP3362001G,Injury Crash,7/25/2023 12:20,CLEAR,DAYLIGHT,39.00754667,-77.02049667
MCP3362001G,Injury Crash,7/25/2023 12:20,CLEAR,DAYLIGHT,39.00754667,-77.02049667
MCP3362001G,Injury Crash,7/25/2023 12:20,CLEAR,DAYLIGHT,39.00754667,-77.02049667
MCP13780150,Property Damage Crash,7/25/2023 12:15,CLEAR,DAYLIGHT,39.06499133,-77.06453533
MCP13780150,Property Damage Crash,7/25/2023 12:15,CLEAR,DAYLIGHT,39.06499133,-77.06453533
MCP3360000L,Injury Crash,7/25/2023 10:12,CLEAR,DAYLIGHT,39.17055765,-77.20888876
MCP33680019,Injury Crash,7/25/2023 10:00,CLEAR,DAYLIGHT,39.14006583,-77.22206817
MCP33680019,Injury Crash,7/25/2023 10:00,CLEAR,DAYLIGHT,39.14006583,-77.22206817
MCP3362001F,Property Damage Crash,7/25/2023 9:40,CLEAR,DAYLIGHT,39.01676,-77.01117333
MCP3362001F,Property Damage Crash,7/25/2023 9:40,CLEAR,DAYLIGHT,39.01676,-77.01117333
MCP115100D7,Property Damage Crash,7/25/2023 8:00,CLEAR,DAYLIGHT,38.99662,-77.02769667
MCP115100D7,Property Damage Crash,7/25/2023 8:00,CLEAR,DAYLIGHT,38.99662,-77.02769667
EJ7893002T,Property Damage Crash,7/25/2023 7:20,CLOUDY,DAYLIGHT,39.14920518,-77.20648288
MCP2456007M,Injury Crash,7/25/2023 6:00,CLEAR,DAYLIGHT,39.01964333,-77.01287833
MCP2456007M,Injury Crash,7/25/2023 6:00,CLEAR,DAYLIGHT,39.01964333,-77.01287833
MCP2850002H,Property Damage Crash,7/25/2023 4:50,CLEAR,DARK LIGHTS ON,39.15244667,-77.19625333
MCP2850002H,Property Damage Crash,7/25/2023 4:50,CLEAR,DARK LIGHTS ON,39.15244667,-77.19625333
MCP3008003S,Property Damage Crash,7/25/2023 2:30,CLEAR,DARK LIGHTS ON,38.997006,-76.99063
MCP2699001R,Property Damage Crash,7/25/2023 1:42,CLEAR,DARK LIGHTS ON,39.06379833,-77.11594167
MCP32770033,Property Damage Crash,7/24/2023 23:43,CLEAR,DARK LIGHTS ON,39.1879095,-77.19745417
MCP32770033,Property Damage Crash,7/24/2023 23:43,CLEAR,DARK LIGHTS ON,39.1879095,-77.19745417
MCP26080054,Property Damage Crash,7/24/2023 21:16,CLEAR,DARK LIGHTS ON,39.02419833,-77.011125
MCP26080054,Property Damage Crash,7/24/2023 21:16,CLEAR,DARK LIGHTS ON,39.02419833,-77.011125
MCP26080054,Property Damage Crash,7/24/2023 21:16,CLEAR,DARK LIGHTS ON,39.02419833,-77.011125
MCP2853008V,Property Damage Crash,7/24/2023 20:24,CLEAR,DARK LIGHTS ON,39.016075,-76.97500167
MCP2853008V,Property Damage Crash,7/24/2023 20:24,CLEAR,DARK LIGHTS ON,39.016075,-76.97500167
MCP3039006B,Injury Crash,7/24/2023 20:01,N/A,DAYLIGHT,39.0160165,-77.04268017
MCP3039006B,Injury Crash,7/24/2023 20:01,N/A,DAYLIGHT,39.0160165,-77.04268017
MCP3039006B,Injury Crash,7/24/2023 20:01,N/A,DAYLIGHT,39.0160165,-77.04268017
DD5668000H,Injury Crash,7/24/2023 18:56,CLEAR,DAYLIGHT,39.09056891,-77.12841149
DD5668000H,Injury Crash,7/24/2023 18:56,CLEAR,DAYLIGHT,39.09056891,-77.12841149
MCP33170013,Property Damage Crash,7/24/2023 17:29,CLEAR,DAYLIGHT,38.99269,-76.99134667
MCP33170013,Property Damage Crash,7/24/2023 17:29,CLEAR,DAYLIGHT,38.99269,-76.99134667
MCP3126004Q,Injury Crash,7/24/2023 16:45,CLEAR,DAYLIGHT,39.24855667,-77.23392733
MCP3126004Q,Injury Crash,7/24/2023 16:45,CLEAR,DAYLIGHT,39.24855667,-77.23392733
HA25250001,Property Damage Crash,7/24/2023 16:25,CLEAR,DARK NO LIGHTS,39.018246,-77.009079
HA25250001,Property Damage Crash,7/24/2023 16:25,CLEAR,DARK NO LIGHTS,39.018246,-77.009079
MCP2921004Q,Injury Crash,7/24/2023 14:58,CLEAR,DAYLIGHT,39.18260333,-77.262615
MCP2921004Q,Injury Crash,7/24/2023 14:58,CLEAR,DAYLIGHT,39.18260333,-77.262615
MCP32770031,Property Damage Crash,7/24/2023 13:52,CLEAR,DAYLIGHT,39.15990962,-77.20695183
MCP3312003Q,Property Damage Crash,7/24/2023 13:40,CLEAR,DAYLIGHT,39.05639,-76.96554167
MCP2771002C,Property Damage Crash,7/24/2023 12:39,CLOUDY,DAYLIGHT,39.056865,-77.08291333
MCP2771002C,Property Damage Crash,7/24/2023 12:39,CLOUDY,DAYLIGHT,39.056865,-77.08291333
MCP2072006W,Property Damage Crash,7/24/2023 11:41,CLEAR,DAYLIGHT,39.20091,-77.25556167
MCP2072006W,Property Damage Crash,7/24/2023 11:41,CLEAR,DAYLIGHT,39.20091,-77.25556167
MCP2072006W,Property Damage Crash,7/24/2023 11:41,CLEAR,DAYLIGHT,39.20091,-77.25556167
MCP27070030,Property Damage Crash,7/24/2023 11:37,CLEAR,DAYLIGHT,39.12890167,-77.16888833
MCP27070030,Property Damage Crash,7/24/2023 11:37,CLEAR,DAYLIGHT,39.12890167,-77.16888833
DD55830085,Injury Crash,7/24/2023 10:52,CLEAR,DAYLIGHT,39.09632033,-77.153139
DD55830085,Injury Crash,7/24/2023 10:52,CLEAR,DAYLIGHT,39.09632033,-77.153139
MCP3010008H,Property Damage Crash,7/24/2023 9:50,CLEAR,DAYLIGHT,39.00551833,-77.07607167
MCP3010008H,Property Damage Crash,7/24/2023 9:50,CLEAR,DAYLIGHT,39.00551833,-77.07607167
MCP289100CG,Property Damage Crash,7/24/2023 8:53,CLEAR,DAYLIGHT,38.99893833,-77.026095
MCP289100CG,Property Damage Crash,7/24/2023 8:53,CLEAR,DAYLIGHT,38.99893833,-77.026095
MCP3348000S,Property Damage Crash,7/24/2023 8:32,CLEAR,DAYLIGHT,39.074795,-77.08660833
MCP3348000S,Property Damage Crash,7/24/2023 8:32,CLEAR,DAYLIGHT,39.074795,-77.08660833
MCP102200HC,Property Damage Crash,7/24/2023 8:17,CLOUDY,DAYLIGHT,39.26873833,-77.15196667
MCP102200HB,Injury Crash,7/24/2023 7:37,CLOUDY,DAYLIGHT,39.26873833,-77.15196667
MCP102200HB,Injury Crash,7/24/2023 7:37,CLOUDY,DAYLIGHT,39.26873833,-77.15196667
MCP9365001W,Injury Crash,7/24/2023 6:25,RAINING,DAYLIGHT,39.10888866,-76.92287007
MCP9365001W,Injury Crash,7/24/2023 6:25,RAINING,DAYLIGHT,39.10888866,-76.92287007
MCP23290028,Property Damage Crash,7/24/2023 6:10,CLOUDY,DAYLIGHT,39.17255801,-77.20374546
MCP23290028,Property Damage Crash,7/24/2023 6:10,CLOUDY,DAYLIGHT,39.17255801,-77.20374546
MCP3280003P,Property Damage Crash,7/24/2023 5:50,RAINING,DARK NO LIGHTS,39.052155,-76.97712333
MCP3280003P,Property Damage Crash,7/24/2023 5:50,RAINING,DARK NO LIGHTS,39.052155,-76.97712333
MCP32850022,Property Damage Crash,7/24/2023 5:22,RAINING,DAWN,39.18306167,-77.27631667
MCP23760019,Property Damage Crash,7/24/2023 1:14,CLEAR,DARK LIGHTS ON,39.031425,-77.16083833
MCP23760019,Property Damage Crash,7/24/2023 1:14,CLEAR,DARK LIGHTS ON,39.031425,-77.16083833
DM8505000J,Property Damage Crash,7/24/2023 0:10,CLEAR,DARK LIGHTS ON,38.97105912,-77.00389425
MCP3163005M,Property Damage Crash,7/23/2023 22:18,CLEAR,DARK LIGHTS ON,39.026371,-77.103576
MCP3163005M,Property Damage Crash,7/23/2023 22:18,CLEAR,DARK LIGHTS ON,39.026371,-77.103576
EJ7876005W,Property Damage Crash,7/23/2023 20:20,CLEAR,DUSK,39.14488947,-77.20287035
EJ7876005W,Property Damage Crash,7/23/2023 20:20,CLEAR,DUSK,39.14488947,-77.20287035
MCP2723007C,Injury Crash,7/23/2023 20:10,CLEAR,DAYLIGHT,39.087395,-77.07942167
MCP2723007C,Injury Crash,7/23/2023 20:10,CLEAR,DAYLIGHT,39.087395,-77.07942167
MCP2686006L,Injury Crash,7/23/2023 18:39,CLEAR,DAYLIGHT,39.18207358,-77.2602143
MCP2686006L,Injury Crash,7/23/2023 18:39,CLEAR,DAYLIGHT,39.18207358,-77.2602143
MCP2686006L,Injury Crash,7/23/2023 18:39,CLEAR,DAYLIGHT,39.18207358,-77.2602143
MCP2723007B,Property Damage Crash,7/23/2023 18:00,CLEAR,DAYLIGHT,39.06263,-77.05392333
MCP2723007B,Property Damage Crash,7/23/2023 18:00,CLEAR,DAYLIGHT,39.06263,-77.05392333
MCP2723007B,Property Damage Crash,7/23/2023 18:00,CLEAR,DAYLIGHT,39.06263,-77.05392333
MCP3367000X,Injury Crash,7/23/2023 17:03,CLEAR,DAYLIGHT,39.03069833,-76.98424667
MCP3367000X,Injury Crash,7/23/2023 17:03,CLEAR,DAYLIGHT,39.03069833,-76.98424667
MCP33280029,Property Damage Crash,7/23/2023 16:41,CLEAR,DAYLIGHT,39.02085678,-77.01355557
MCP33280029,Property Damage Crash,7/23/2023 16:41,CLEAR,DAYLIGHT,39.02085678,-77.01355557
MCP211600FZ,Injury Crash,7/23/2023 16:32,CLEAR,DAYLIGHT,39.06160167,-77.09221667
MCP211600FZ,Injury Crash,7/23/2023 16:32,CLEAR,DAYLIGHT,39.06160167,-77.09221667
MCP3163005L,Property Damage Crash,7/23/2023 15:55,CLEAR,DAYLIGHT,39.02334833,-77.10301733
MCP3163005L,Property Damage Crash,7/23/2023 15:55,CLEAR,DAYLIGHT,39.02334833,-77.10301733
MCP3163005L,Property Damage Crash,7/23/2023 15:55,CLEAR,DAYLIGHT,39.02334833,-77.10301733
EJ7885003B,Property Damage Crash,7/23/2023 15:42,CLEAR,DAYLIGHT,39.15247867,-77.2118465
EJ7885003B,Property Damage Crash,7/23/2023 15:42,CLEAR,DAYLIGHT,39.15247867,-77.2118465
MCP32260046,Injury Crash,7/23/2023 15:07,CLEAR,DAYLIGHT,39.0774,-77.0017315
MCP32260046,Injury Crash,7/23/2023 15:07,CLEAR,DAYLIGHT,39.0774,-77.0017315
MCP3299002T,Property Damage Crash,7/23/2023 13:13,CLEAR,DAYLIGHT,39.1651,-77.083795
MCP3299002T,Property Damage Crash,7/23/2023 13:13,CLEAR,DAYLIGHT,39.1651,-77.083795
DD559500DQ,Injury Crash,7/23/2023 12:13,CLEAR,DAYLIGHT,39.07683,-77.13133667
MCP3201004C,Property Damage Crash,7/23/2023 12:10,CLEAR,DAYLIGHT,39.19014917,-77.26676583
MCP3201004C,Property Damage Crash,7/23/2023 12:10,CLEAR,DAYLIGHT,39.19014917,-77.26676583
MCP3361000Q,Property Damage Crash,7/23/2023 9:33,UNKNOWN,UNKNOWN,39.0351045,-77.01842533
MCP2420004Z,Injury Crash,7/23/2023 9:25,CLEAR,DAYLIGHT,39.077659,-76.97701733
MCP2420004Z,Injury Crash,7/23/2023 9:25,CLEAR,DAYLIGHT,39.077659,-76.97701733
MCP91180042,Injury Crash,7/23/2023 5:41,CLEAR,DARK LIGHTS ON,39.05044387,-77.07356777
MCP3199005D,Property Damage Crash,7/23/2023 3:30,CLEAR,DARK -- UNKNOWN LIGHTING,39.09925945,-77.04772145
MCP3199005D,Property Damage Crash,7/23/2023 3:30,CLEAR,DARK -- UNKNOWN LIGHTING,39.09925945,-77.04772145
MCP2108001K,Injury Crash,7/23/2023 3:20,CLEAR,DARK LIGHTS ON,39.05545167,-77.11794833
MCP3192003Z,Property Damage Crash,7/23/2023 3:00,CLEAR,DARK NO LIGHTS,39.03559873,-77.01608379
MCP3312003P,Property Damage Crash,7/23/2023 2:00,N/A,DARK -- UNKNOWN LIGHTING,39.04124167,-76.98554833
MCP3267001S,Injury Crash,7/23/2023 1:10,CLEAR,DARK LIGHTS ON,39.06901297,-77.07533162
MCP3267001S,Injury Crash,7/23/2023 1:10,CLEAR,DARK LIGHTS ON,39.06901297,-77.07533162
MCP3305002D,Property Damage Crash,7/23/2023 0:43,CLEAR,DARK LIGHTS ON,38.9987967,-76.99879424
MCP3305002D,Property Damage Crash,7/23/2023 0:43,CLEAR,DARK LIGHTS ON,38.9987967,-76.99879424
DD5643002Y,Injury Crash,7/22/2023 23:00,CLEAR,DARK LIGHTS ON,39.08325452,-77.15625709
DD5643002Y,Injury Crash,7/22/2023 23:00,CLEAR,DARK LIGHTS ON,39.08325452,-77.15625709
MCP2861005Z,Injury Crash,7/22/2023 18:58,CLEAR,DAYLIGHT,39.02406091,-77.14761954
MCP219800DG,Property Damage Crash,7/22/2023 17:36,CLEAR,DAYLIGHT,39.142115,-77.22220833
MCP219800DG,Property Damage Crash,7/22/2023 17:36,CLEAR,DAYLIGHT,39.142115,-77.22220833
MCP3127002M,Injury Crash,7/22/2023 17:22,CLEAR,DAYLIGHT,39.02787367,-77.07637
MCP3127002M,Injury Crash,7/22/2023 17:22,CLEAR,DAYLIGHT,39.02787367,-77.07637
DM8476004Z,Property Damage Crash,7/22/2023 17:10,CLEAR,DAYLIGHT,38.98594692,-76.98815939
DM8476004Z,Property Damage Crash,7/22/2023 17:10,CLEAR,DAYLIGHT,38.98594692,-76.98815939
EJ7809003W,Injury Crash,7/22/2023 17:01,CLEAR,DAYLIGHT,39.14494278,-77.19249225
MCP2686006K,Property Damage Crash,7/22/2023 16:47,CLEAR,DAYLIGHT,39.18248167,-77.26311067
MCP2686006K,Property Damage Crash,7/22/2023 16:47,CLEAR,DAYLIGHT,39.18248167,-77.26311067
MCP3170003B,Property Damage Crash,7/22/2023 16:05,CLEAR,DAYLIGHT,39.1805025,-77.26742933
MCP3170003B,Property Damage Crash,7/22/2023 16:05,CLEAR,DAYLIGHT,39.1805025,-77.26742933
MCP2450004J,Injury Crash,7/22/2023 15:49,N/A,DAYLIGHT,39.14465,-77.23838333
MCP2450004J,Injury Crash,7/22/2023 15:49,N/A,DAYLIGHT,39.14465,-77.23838333
MCP304800BG,Property Damage Crash,7/22/2023 15:40,CLEAR,DAYLIGHT,38.99916483,-77.07359683
MCP304800BG,Property Damage Crash,7/22/2023 15:40,CLEAR,DAYLIGHT,38.99916483,-77.07359683
MCP26740046,Property Damage Crash,7/22/2023 15:39,CLEAR,DAYLIGHT,39.28995517,-77.20567817
MCP26740046,Property Damage Crash,7/22/2023 15:39,CLEAR,DAYLIGHT,39.28995517,-77.20567817
MCP2556004X,Injury Crash,7/22/2023 15:39,CLEAR,DAYLIGHT,39.10301167,-77.20669667
MCP2556004X,Injury Crash,7/22/2023 15:39,CLEAR,DAYLIGHT,39.10301167,-77.20669667
MCP32900027,Property Damage Crash,7/22/2023 14:05,CLEAR,DAYLIGHT,39.0143279,-77.04209871
MCP32900027,Property Damage Crash,7/22/2023 14:05,CLEAR,DAYLIGHT,39.0143279,-77.04209871
MCP3115006N,Property Damage Crash,7/22/2023 13:00,CLEAR,DAYLIGHT,39.07907967,-76.94511033
MCP3115006N,Property Damage Crash,7/22/2023 13:00,CLEAR,DAYLIGHT,39.07907967,-76.94511033
MCP3192003Y,Injury Crash,7/22/2023 12:37,CLEAR,DAYLIGHT,39.04483184,-77.04824884
EJ7858007Y,Injury Crash,7/22/2023 12:10,CLEAR,DAYLIGHT,39.14368238,-77.20112613
MCP913000G5,Injury Crash,7/22/2023 6:28,CLEAR,DAYLIGHT,39.02691717,-77.0105285
MCP913000G5,Injury Crash,7/22/2023 6:28,CLEAR,DAYLIGHT,39.02691717,-77.0105285
MCP2108001J,Injury Crash,7/22/2023 4:55,CLEAR,DARK LIGHTS ON,39.05709333,-77.16116167
MCP2108001J,Injury Crash,7/22/2023 4:55,CLEAR,DARK LIGHTS ON,39.05709333,-77.16116167
